ID base,Exercício base,Resultado final,Ordem candidato,Nome candidato,Índice de similaridade (não é probabilidade),Equipamento,Grupo catálogo,Diferenças / justificativa,Referências no catálogo,Fonte catálogo
6366,Skiers na Escada de Agilidade,Revisar,1,Agility Ball Drill (male),62,Stability ball,Plyometrics,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!5385 (ID 5967); Animated GIFs!5253 (ID 596713),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6366,Skiers na Escada de Agilidade,Revisar,2,Lateral Ladder Drill (male),59,Body weight,Plyometrics,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!5391 (ID 5973); Animated GIFs!5259 (ID 597313),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6366,Skiers na Escada de Agilidade,Revisar,3,Plyometric Agility Drill (male),58,Body weight,Plyometrics,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!5392 (ID 5974); Animated GIFs!5260 (ID 597413),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6367,Skipping Baixo na Escada de Agilidade,Não encontrado,1,Plyometric Agility Drill (male),51,Body weight,Plyometrics,não descrito no candidato: low,Illustrations!5392 (ID 5974); Animated GIFs!5260 (ID 597413),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6367,Skipping Baixo na Escada de Agilidade,Não encontrado,2,Standing Ladder Climb (female),50,Body weight,Plyometrics,não descrito no candidato: low; variação adicional no candidato: standing,Videos!6391 (ID 827612); Videos!6670 (ID 855512),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6367,Skipping Baixo na Escada de Agilidade,Não encontrado,3,Assisted Chin-up (low bar position),50,Body weight,Back,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!4618 (ID 4716); Animated GIFs!4489 (ID 471613); Videos!3107 (ID 471612),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6368,Skipping Abre e Fecha na Escada de Agilidade,Não encontrado,1,Agility Ball Drill (male),50,Stability ball,Plyometrics,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!5385 (ID 5967); Animated GIFs!5253 (ID 596713),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6368,Skipping Abre e Fecha na Escada de Agilidade,Não encontrado,2,Standing Ladder Climb (female),47,Body weight,Plyometrics,variação adicional no candidato: standing,Videos!6391 (ID 827612); Videos!6670 (ID 855512),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6369,Skipping Alto na Escada de Agilidade,Não encontrado,1,Bodyweight Skipping (male),51,Body weight,Plyometrics,não descrito no candidato: high,Illustrations!5495 (ID 6100); Illustrations!5496 (ID 6101); Animated GIFs!5361 (ID 610013); Animated GIFs!5362 (ID 610113); Videos!4276 (ID 610012); Videos!4277 (ID 610112); Videos!6300 (ID 818512),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6369,Skipping Alto na Escada de Agilidade,Não encontrado,2,High Knee Skips,51,Body weight,Cardio,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!478 (ID 0477); Illustrations!3058 (ID 3091); Animated GIFs!478 (ID 047713); Animated GIFs!2947 (ID 309113); Videos!403 (ID 047712); Videos!2080 (ID 309112),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6369,Skipping Alto na Escada de Agilidade,Não encontrado,3,Plyometric Agility Drill (male),50,Body weight,Plyometrics,não descrito no candidato: high,Illustrations!5392 (ID 5974); Animated GIFs!5260 (ID 597413),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6370,Skipping Lateral na Escada de Agilidade,Revisar,1,Lateral Ladder Drill (male),67,Body weight,Plyometrics,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!5391 (ID 5973); Animated GIFs!5259 (ID 597313),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6370,Skipping Lateral na Escada de Agilidade,Revisar,2,Sitting Lateral Raise on a Chair (female),59,Body weight,Shoulders,Nome semelhante; equivalência da execução ainda não confirmada.,Videos!7192 (ID 909812),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6370,Skipping Lateral na Escada de Agilidade,Revisar,3,Triceps brachii Lateral head,58,Body weight,Upper Arms,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!2063 (ID 2065),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6371,Tesoura na Escada de Agilidade,Não encontrado,1,Lying Scissor Kick,51,Body weight,Hips,variação adicional no candidato: lying,Illustrations!623 (ID 0622); Videos!518 (ID 062212),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6371,Tesoura na Escada de Agilidade,Não encontrado,2,Agility Ball Drill (male),36,Stability ball,Plyometrics,grupo muscular divergente: Pernas × Plyometrics,Illustrations!5385 (ID 5967); Animated GIFs!5253 (ID 596713),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6371,Tesoura na Escada de Agilidade,Não encontrado,3,Plyometric Agility Drill (male),33,Body weight,Plyometrics,grupo muscular divergente: Pernas × Plyometrics,Illustrations!5392 (ID 5974); Animated GIFs!5260 (ID 597413),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6373,Hiperextensão com TRX',Correspondência forte,1,Suspension Hyperextension,95,Suspension,Back,"Nome equivalente após tradução e normalização, sem diferença explícita.",Illustrations!1079 (ID 1079); Animated GIFs!1072 (ID 107913); Videos!852 (ID 107912),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6373,Hiperextensão com TRX',Correspondência forte,2,Plate Hyperextension,50,Weighted,Hips,equipamento: Suspension × Weighted; não descrito no candidato: suspension,Illustrations!1233 (ID 1234); Animated GIFs!1223 (ID 123413),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6373,Hiperextensão com TRX',Correspondência forte,3,Plate Hyperextension,50,Body weight,Hips,equipamento: Suspension × Body weight; não descrito no candidato: suspension,Videos!976 (ID 123412),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6374,Remada + Crucifixo Inverso com TRX',Revisar,1,Suspension Reverse Fly Wake-up,76,Suspension,Back,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!1130 (ID 1130); Animated GIFs!1123 (ID 113013); Videos!895 (ID 113012),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6374,Remada + Crucifixo Inverso com TRX',Revisar,2,Suspension Reverse Fly,64,Suspension,Shoulders,grupo muscular divergente: Dorsal × Shoulders,Illustrations!1090 (ID 1090); Animated GIFs!1083 (ID 109013); Videos!862 (ID 109012); Videos!8847 (ID 1089512),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6374,Remada + Crucifixo Inverso com TRX',Revisar,3,Ring Reverse Fly,40,Suspension,Shoulders,não descrito no candidato: suspension; grupo muscular divergente: Dorsal × Shoulders,Animated GIFs!4683 (ID 492313),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6375,Crucifixo Inverso com Remada Alternado com TRX',Revisar,1,Suspension Reverse Fly,69,Suspension,Shoulders,não descrito no candidato: alternating,Illustrations!1090 (ID 1090); Animated GIFs!1083 (ID 109013); Videos!862 (ID 109012); Videos!8847 (ID 1089512),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6375,Crucifixo Inverso com Remada Alternado com TRX',Revisar,2,Suspension Reverse Fly Wake-up,61,Suspension,Back,não descrito no candidato: alternating,Illustrations!1130 (ID 1130); Animated GIFs!1123 (ID 113013); Videos!895 (ID 113012),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6375,Crucifixo Inverso com Remada Alternado com TRX',Revisar,3,Ring Reverse Fly,52,Suspension,Shoulders,"não descrito no candidato: alternating, suspension",Animated GIFs!4683 (ID 492313),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6376,Bíceps com TRX',Revisar,1,Suspension Biceps Clutch,83,Suspension,Upper Arms,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!1109 (ID 1109); Animated GIFs!1102 (ID 110913); Videos!876 (ID 110912),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6376,Bíceps com TRX',Revisar,2,Suspender Biceps Curl (male),75,Suspension,Upper Arms,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!5543 (ID 6232); Animated GIFs!5410 (ID 623213); Videos!4406 (ID 623212),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6376,Bíceps com TRX',Revisar,3,Suspension Arm Curl-to-Ears,68,Suspension,Upper Arms,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!1108 (ID 1108); Animated GIFs!1101 (ID 110813); Videos!875 (ID 110812),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6377,Remada Aberta + Supinada com TRX',Revisar,1,Suspender Wide Grip Inverted Row,80,Suspension,Back,não descrito no candidato: reverse,Illustrations!4386 (ID 4450); Animated GIFs!4257 (ID 445013); Videos!2930 (ID 445012); Videos!9396 (ID 1154612),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6377,Remada Aberta + Supinada com TRX',Revisar,2,Suspender Wide Grip Inverted Row on floor (female),75,Suspension,Back,não descrito no candidato: reverse,Illustrations!4387 (ID 4451); Animated GIFs!4258 (ID 445113); Videos!2931 (ID 445112),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6377,Remada Aberta + Supinada com TRX',Revisar,3,Suspension Underhand Grip Inverted Row (female),73,Suspension,Back,não descrito no candidato: wide,Illustrations!4881 (ID 5006); Animated GIFs!4751 (ID 500613),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6378,Agachamento com Salto com TRX',Correspondência forte,1,Suspension Jump Squat,95,Suspension,Thighs,"Nome equivalente após tradução e normalização, sem diferença explícita.",Illustrations!1117 (ID 1117); Illustrations!5541 (ID 6222); Animated GIFs!1110 (ID 111713); Animated GIFs!5408 (ID 622213); Videos!883 (ID 111712); Videos!4396 (ID 622212),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6378,Agachamento com Salto com TRX',Correspondência forte,2,Suspension Squat,82,Suspension,Thighs,não descrito no candidato: jump,Illustrations!1143 (ID 1143); Animated GIFs!1136 (ID 114313); Videos!904 (ID 114312); Videos!8756 (ID 1080412),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6378,Agachamento com Salto com TRX',Correspondência forte,3,Suspender Split Squat,80,Suspension,Thighs,não descrito no candidato: jump,Videos!663 (ID 080912),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6379,Avanço Overhead com TRX',Revisar,1,Suspension Rear Lunge,70,Suspension,Thighs,variação adicional no candidato: reverse,Illustrations!1129 (ID 1129); Animated GIFs!1122 (ID 112913); Videos!894 (ID 112912),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6379,Avanço Overhead com TRX',Revisar,2,Suspension Side Cross Lunge,67,Suspension,Thighs,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!1131 (ID 1131); Animated GIFs!1124 (ID 113113),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6379,Avanço Overhead com TRX',Revisar,3,Suspension Side Lunge,67,Suspension,Thighs,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!1132 (ID 1132); Animated GIFs!1125 (ID 113213); Videos!896 (ID 113212),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6380,Agachamento Overhead com TRX',Correspondência forte,1,Suspension Squat (Arms Overhead),90,Suspension,Thighs,"Correspondência terminológica revisada: movimento, equipamento e variante descrita compatíveis. Forte pelos metadados; execução visual não verificada.",Illustrations!1141 (ID 1141); Animated GIFs!1134 (ID 114113),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6380,Agachamento Overhead com TRX',Correspondência forte,2,Suspender Side Squat (male),78,Suspension,Hips,Nome semelhante; equivalência da execução ainda não confirmada.,Videos!7600 (ID 950612),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6380,Agachamento Overhead com TRX',Correspondência forte,3,Suspension Squat,78,Suspension,Thighs,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!1143 (ID 1143); Animated GIFs!1136 (ID 114313); Videos!904 (ID 114312); Videos!8756 (ID 1080412),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6381,Afundo Pliométrico com TRX',Revisar,1,Suspension Squat Power Pull,80,Suspension,Thighs,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!1142 (ID 1142); Illustrations!5834 (ID 7279); Animated GIFs!1135 (ID 114213); Animated GIFs!5696 (ID 727913); Videos!5433 (ID 727912),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6381,Afundo Pliométrico com TRX',Revisar,2,Suspender Split Squat,80,Suspension,Thighs,Nome semelhante; equivalência da execução ainda não confirmada.,Videos!663 (ID 080912),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6381,Afundo Pliométrico com TRX',Revisar,3,Suspender Side Squat (male),70,Suspension,Hips,Nome semelhante; equivalência da execução ainda não confirmada.,Videos!7600 (ID 950612),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6382,Agachamento Lateral com TRX',Revisar,1,Suspender Split Squat,83,Suspension,Thighs,Nome semelhante; equivalência da execução ainda não confirmada.,Videos!663 (ID 080912),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6382,Agachamento Lateral com TRX',Revisar,2,Suspension Squat,80,Suspension,Thighs,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!1143 (ID 1143); Animated GIFs!1136 (ID 114313); Videos!904 (ID 114312); Videos!8756 (ID 1080412),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6382,Agachamento Lateral com TRX',Revisar,3,Suspender Side Squat (male),80,Suspension,Hips,Nome semelhante; equivalência da execução ainda não confirmada.,Videos!7600 (ID 950612),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6383,Retrocesso Alternado com TRX',Revisar,1,Suspension Rear Lunge,76,Suspension,Thighs,não descrito no candidato: alternating,Illustrations!1129 (ID 1129); Animated GIFs!1122 (ID 112913); Videos!894 (ID 112912),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6383,Retrocesso Alternado com TRX',Revisar,2,Suspension Side Cross Lunge,63,Suspension,Thighs,"não descrito no candidato: alternating, reverse",Illustrations!1131 (ID 1131); Animated GIFs!1124 (ID 113113),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6383,Retrocesso Alternado com TRX',Revisar,3,Suspension Side Lunge,63,Suspension,Thighs,"não descrito no candidato: alternating, reverse",Illustrations!1132 (ID 1132); Animated GIFs!1125 (ID 113213); Videos!896 (ID 113212),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6384,Agachamento Unilateral com TRX',Correspondência forte,1,Suspension Single Leg Squat,95,Suspension,Hips,"Nome equivalente após tradução e normalização, sem diferença explícita.",Illustrations!1101 (ID 1101); Animated GIFs!1094 (ID 110113); Videos!870 (ID 110112); Videos!4026 (ID 583112),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6384,Agachamento Unilateral com TRX',Correspondência forte,2,Suspension Single Leg Split Squat,84,Suspension,Hips,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!1100 (ID 1100); Animated GIFs!1093 (ID 110013); Videos!869 (ID 110012),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6384,Agachamento Unilateral com TRX',Correspondência forte,3,Suspension Single Leg Squat (figure),84,Suspension,Thighs,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!1136 (ID 1136); Animated GIFs!1129 (ID 113613); Videos!900 (ID 113612),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6385,Pistol com TRX',Revisar,1,Suspension Pike,81,Suspension,Hips,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!1085 (ID 1085); Illustrations!5829 (ID 7274); Animated GIFs!1078 (ID 108513); Animated GIFs!5691 (ID 727413); Videos!858 (ID 108512); Videos!5428 (ID 727412),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6385,Pistol com TRX',Revisar,2,Suspension Squat,79,Suspension,Thighs,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!1143 (ID 1143); Animated GIFs!1136 (ID 114313); Videos!904 (ID 114312); Videos!8756 (ID 1080412),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6385,Pistol com TRX',Revisar,3,Suspension Sprinter,78,Suspension,Thighs,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!1140 (ID 1140); Animated GIFs!1133 (ID 114013); Videos!903 (ID 114012),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6386,Agachamento + Remada com TRX',Revisar,1,Suspension Row,78,Suspension,Back,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!1092 (ID 1092); Illustrations!5539 (ID 6220); Animated GIFs!1085 (ID 109213); Animated GIFs!5406 (ID 622013); Videos!662 (ID 080812); Videos!864 (ID 109212); Videos!4394 (ID 622012),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6386,Agachamento + Remada com TRX',Revisar,2,Suspender High Row,69,Suspension,Back,variação adicional no candidato: high,Videos!7590 (ID 949612),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6386,Agachamento + Remada com TRX',Revisar,3,Suspension Inverted Row,67,Suspension,Back,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!1080 (ID 1080); Animated GIFs!1073 (ID 108013); Videos!853 (ID 108012),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6387,Agachamento + Crucifixo Inverso com TRX',Revisar,1,Suspension Reverse Fly,84,Suspension,Shoulders,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!1090 (ID 1090); Animated GIFs!1083 (ID 109013); Videos!862 (ID 109012); Videos!8847 (ID 1089512),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6387,Agachamento + Crucifixo Inverso com TRX',Revisar,2,Suspension Reverse Fly Wake-up,73,Suspension,Back,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!1130 (ID 1130); Animated GIFs!1123 (ID 113013); Videos!895 (ID 113012),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6387,Agachamento + Crucifixo Inverso com TRX',Revisar,3,Ring Reverse Fly,57,Suspension,Shoulders,não descrito no candidato: suspension,Animated GIFs!4683 (ID 492313),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
6388,Stiff na Polia,Revisar,1,Cable Stiff Leg Deadlift from Stepbox,79,Cable,Hips,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!2803 (ID 2836); Animated GIFs!2692 (ID 283613); Videos!1926 (ID 283612),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
